Cert_ID,St_ID,Platform,Cost,Duration,Date
3254,2269,Coursera,5.13,8,10/31/2023
3255,2271,Udemy,24.75,13,6/11/2021
3256,2272,Coursera,10.62,9,12/18/2021
3257,2273,Coursera,3.68,10,8/6/2022
3258,2274,LinkedIn Learning,5.46,9,6/30/2020
3259,2275,FutureLearn,18.38,5,3/8/2020
3260,2276,edX,22.9,2,5/18/2021
3261,2277,Udemy,15.3,8,3/29/2022
3262,2279,FutureLearn,6.39,15,2/15/2022
3263,2280,FutureLearn,10.88,12,12/7/2020
3264,2283,FutureLearn,14.75,3,9/11/2022
3265,2285,Coursera,21.77,16,7/3/2024
3266,2286,Udemy,23.72,5,9/1/2021
3267,2287,LinkedIn Learning,3.49,4,4/5/2020
3268,2291,LinkedIn Learning,16.82,12,5/28/2023
3269,2292,LinkedIn Learning,20.35,3,12/21/2020
3270,2293,FutureLearn,13.93,11,7/28/2021
3271,2295,Udemy,16.94,12,8/22/2024
3272,2298,Udemy,8.02,16,12/16/2020
3273,2299,edX,8.79,3,3/11/2024
3274,2301,Udemy,0.54,1,10/26/2022
3275,2303,LinkedIn Learning,23.5,8,2/26/2024
3276,2305,LinkedIn Learning,7.2,14,10/16/2024
3277,2306,LinkedIn Learning,5.65,5,7/14/2022
3278,2309,LinkedIn Learning,22.7,5,5/17/2020
3279,2310,Coursera,17.76,7,10/15/2020
3280,2311,edX,7.89,9,8/29/2024
3281,2313,Udemy,3.16,1,9/11/2022
3282,2314,edX,13.17,16,8/16/2022
3283,2318,LinkedIn Learning,7.61,4,4/30/2021
3284,2319,Coursera,2.92,6,12/11/2020
3285,2320,Udemy,7.41,9,9/25/2021
3286,2321,LinkedIn Learning,17.06,12,3/7/2020
3287,2323,Udemy,15.03,2,11/15/2021
3288,2324,Udemy,0.33,13,4/8/2022
3289,2325,Coursera,11.14,15,1/30/2022
3290,2326,LinkedIn Learning,4.4,4,11/8/2024
3291,2327,LinkedIn Learning,2.73,11,10/11/2021
3292,2328,edX,16.03,16,9/14/2020
3293,2329,Coursera,11.15,6,11/12/2021
3294,2330,Coursera,22.59,8,7/3/2020
3295,2332,LinkedIn Learning,17.82,3,11/2/2021
3296,2333,Udemy,3.41,4,4/16/2020
3297,2334,FutureLearn,1.75,6,9/10/2021
3298,2336,Coursera,22.42,3,8/15/2024
3299,2337,FutureLearn,13.46,4,2/7/2023
3300,2338,edX,18.79,4,9/12/2023
3301,2340,FutureLearn,1.89,4,2/28/2022
3302,2341,edX,11.27,4,8/31/2023
3303,2343,LinkedIn Learning,20.37,15,10/30/2024
3304,2344,Coursera,10.53,13,8/2/2020
3305,2345,FutureLearn,4.28,13,4/22/2020
3306,2346,LinkedIn Learning,5.48,11,3/16/2022
3307,2347,Coursera,9.19,2,12/27/2024
3308,2348,FutureLearn,22.91,8,11/2/2021
3309,2349,Udemy,3.15,15,11/3/2021
3310,2350,FutureLearn,8.93,13,11/18/2024
3311,2351,FutureLearn,9.86,14,5/19/2022
3312,2352,edX,7.4,1,7/22/2024
3313,2354,FutureLearn,22.52,16,12/29/2021
3314,2355,edX,9.34,5,5/22/2024
3315,2356,FutureLearn,23.38,10,4/12/2023
3316,2358,edX,12.68,2,1/7/2021
3317,2359,LinkedIn Learning,24.66,7,4/4/2023
3318,2360,LinkedIn Learning,9.09,4,12/19/2021
3319,2361,FutureLearn,1.33,10,10/11/2020
3320,2362,Udemy,7.66,10,12/18/2024
3321,2363,FutureLearn,7.12,16,11/17/2022
3322,2364,edX,17.57,3,3/29/2023
3323,2365,Udemy,3.29,8,4/24/2020
3324,2367,FutureLearn,9.15,5,11/27/2022
3325,2368,LinkedIn Learning,14.69,10,8/17/2023
3326,2369,edX,6.02,1,10/25/2022
3327,2372,LinkedIn Learning,11.4,16,1/10/2021
3328,2374,edX,7.39,11,2/1/2021
3329,2375,Udemy,21.54,15,1/8/2022
3330,2376,edX,4.69,5,2/11/2023
3331,2378,FutureLearn,6.96,5,11/2/2020
3332,2379,LinkedIn Learning,9.43,10,11/3/2022
3333,2380,FutureLearn,22.16,2,3/26/2020
3334,2381,Coursera,15.93,15,9/26/2020
3335,2382,Udemy,5.75,2,7/29/2021
3336,2383,FutureLearn,11.77,2,8/16/2023
3337,2384,LinkedIn Learning,17.08,7,3/14/2022
3338,2385,Udemy,7.09,11,7/21/2020
3339,2388,Coursera,3.72,1,12/25/2021
3340,2389,LinkedIn Learning,20.54,9,6/21/2023
3341,2391,FutureLearn,4.92,3,12/15/2021
3342,2393,LinkedIn Learning,8.94,12,11/28/2021
3343,2394,FutureLearn,17.95,10,5/14/2021
3344,2396,edX,1.52,13,9/16/2024
3345,2398,edX,2.35,1,2/14/2023
3346,2399,edX,18.24,7,9/2/2023
3347,2400,Udemy,16.12,5,3/21/2022
3348,2401,LinkedIn Learning,2.36,14,12/21/2024
3349,2403,edX,2.82,5,11/9/2020
3350,2405,FutureLearn,15.07,12,6/5/2021
3351,2406,edX,5.6,10,12/5/2023
3352,2407,Coursera,20.71,14,5/3/2022
3353,2411,Coursera,16.1,14,3/15/2023
3354,2412,Coursera,17.9,3,11/23/2020
3355,2414,LinkedIn Learning,16.21,15,4/30/2021
3356,2417,edX,22.22,3,12/28/2021
3357,2418,FutureLearn,6.52,8,9/27/2020
3358,2419,LinkedIn Learning,2.04,9,1/3/2023
3359,2420,LinkedIn Learning,14.17,16,12/16/2020
3360,2422,Coursera,19.36,10,3/21/2020
3361,2424,edX,24.12,6,4/24/2023
3362,2425,Udemy,21.43,16,10/15/2020
3363,2426,edX,5.67,11,2/18/2023
3364,2427,edX,22.98,8,7/30/2021
3365,2428,Udemy,18.6,12,7/25/2020
3366,2430,Udemy,9.12,8,11/15/2022
3367,2431,FutureLearn,20.95,1,10/3/2020
3368,2432,LinkedIn Learning,21.16,4,8/23/2021
3369,2433,FutureLearn,2.3,7,2/13/2023
3370,2434,LinkedIn Learning,6.13,14,5/29/2020
3371,2435,Coursera,14.87,6,6/4/2023
3372,2436,FutureLearn,23.26,5,10/25/2021
3373,2438,FutureLearn,1.23,6,3/3/2022
3374,2439,edX,20.8,6,9/15/2020
3375,2440,Udemy,10.32,10,9/3/2024
3376,2441,Udemy,20.23,6,11/7/2023
3377,2442,edX,0.33,8,11/30/2021
3378,2443,LinkedIn Learning,1.34,7,2/20/2023
3379,2444,edX,17.07,7,3/31/2022
3380,2447,Udemy,15.05,15,12/16/2020
3381,2448,LinkedIn Learning,12.59,1,12/11/2024
3382,2449,edX,7.52,13,4/5/2023
3383,2450,FutureLearn,4.95,14,7/3/2024
3384,2452,FutureLearn,7.06,13,4/4/2021
3385,2453,Udemy,17.29,9,9/28/2022
3386,2454,LinkedIn Learning,4.66,2,2/7/2022
3387,2456,edX,9.06,10,9/30/2022
3388,2459,FutureLearn,22.89,2,8/9/2024
3389,2460,FutureLearn,8.27,1,8/26/2021
3390,2461,FutureLearn,24.16,7,2/26/2022
3391,2462,Coursera,13.52,7,6/10/2021
3392,2463,edX,8.8,8,1/19/2020
3393,2465,Udemy,12.41,16,9/13/2023
3394,2467,Coursera,2.39,7,6/26/2020
3395,2468,edX,20.42,4,4/15/2022
3396,2469,FutureLearn,8.43,4,3/15/2023
3397,2471,edX,22.7,4,10/2/2023
3398,2472,Udemy,23.59,8,8/5/2022
3399,2473,edX,10.92,8,5/5/2021
3400,2474,FutureLearn,17.91,16,8/30/2022
3401,2475,edX,8.01,13,10/19/2021
3402,2478,LinkedIn Learning,14.01,16,2/22/2020
3403,2480,Udemy,10.99,14,11/2/2024
3404,2481,Coursera,22.31,16,8/16/2024
3405,2484,Udemy,9.95,11,11/12/2022
3406,2486,FutureLearn,3.42,2,7/15/2024
3407,2487,Coursera,11.74,13,4/26/2023
3408,2491,Udemy,2.55,4,7/1/2022
3409,2492,Udemy,7.69,12,2/27/2020
3410,2493,Udemy,4.02,7,4/11/2021
3411,2495,FutureLearn,0.02,4,7/18/2024
3412,2496,Udemy,15.7,13,8/22/2022
3413,2497,Coursera,15.86,11,12/22/2023
3414,2498,Coursera,8.16,2,10/8/2020
3415,2499,Coursera,23.99,2,7/3/2020
3416,2500,Coursera,14.41,16,8/30/2021
3417,2501,Udemy,13.77,8,10/7/2020
3418,2503,Udemy,19.47,9,4/16/2020
3419,2505,FutureLearn,8.14,11,7/14/2020
3420,2506,FutureLearn,23.6,3,10/19/2022
3421,2507,Coursera,22.98,1,1/19/2020
3422,2508,Udemy,17.57,16,4/21/2023
3423,2511,LinkedIn Learning,1.05,9,5/19/2023
3424,2512,FutureLearn,13.97,8,5/4/2020
3425,2513,Coursera,23.83,8,1/6/2021
3426,2514,Coursera,21.98,14,8/29/2023
3427,2516,LinkedIn Learning,10.1,8,2/19/2023
3428,2518,Udemy,2.96,10,8/24/2023
3429,2519,Udemy,5.92,13,5/22/2023
3430,2520,edX,6.82,4,1/20/2023
3431,2521,Udemy,23.34,10,4/23/2022
3432,2522,LinkedIn Learning,1.42,2,6/1/2023
3433,2523,FutureLearn,22.09,14,2/2/2023
3434,2524,edX,2.38,13,5/5/2024
3435,2525,Udemy,12.81,11,8/8/2021
3436,2526,Coursera,6.45,1,10/16/2023
3437,2527,edX,4.11,9,10/19/2024
3438,2528,Udemy,24,7,11/19/2022
3439,2529,FutureLearn,14.52,16,4/17/2023
3440,2530,FutureLearn,22.64,16,7/5/2022
3441,2531,Udemy,2.9,7,6/11/2021
3442,2532,edX,12.32,5,8/17/2020
3443,2534,edX,21.96,9,1/5/2023
3444,2535,FutureLearn,13.4,8,4/10/2024
3445,2537,Udemy,11.15,3,8/5/2022
3446,2540,LinkedIn Learning,5.24,15,1/5/2023
3447,2541,Coursera,9.88,7,12/17/2021
3448,2542,FutureLearn,17.67,2,2/1/2020
3449,2543,Udemy,8.12,16,6/15/2021
3450,2544,LinkedIn Learning,16.92,3,5/20/2023
3451,2545,edX,2.5,8,4/13/2021
3452,2546,LinkedIn Learning,4.55,13,2/23/2024
3453,2547,edX,19.12,16,11/18/2021
3454,2549,edX,12.07,5,1/16/2021
3455,2552,FutureLearn,21.92,3,10/18/2024
3456,2553,Coursera,2.28,3,3/18/2021
3457,2555,edX,23.91,14,7/5/2021
3458,2556,FutureLearn,18.98,6,4/8/2023
3459,2561,LinkedIn Learning,0.61,9,3/8/2021
3460,2562,Coursera,22.47,12,9/30/2020
3461,2563,Coursera,6.12,16,10/17/2024
3462,2564,LinkedIn Learning,1.66,13,7/6/2022
3463,2565,FutureLearn,23.04,8,6/12/2024
3464,2567,LinkedIn Learning,2.38,3,4/24/2023
3465,2568,LinkedIn Learning,7.79,13,1/8/2023
3466,2569,Coursera,16.89,4,10/28/2022
3467,2570,FutureLearn,6.49,5,4/22/2023
3468,2571,edX,15.02,13,11/24/2022
3469,2572,FutureLearn,10.21,14,3/31/2021
3470,2573,Coursera,0.54,6,10/6/2022
3471,2575,FutureLearn,5,9,2/1/2023
3472,2579,LinkedIn Learning,7.73,11,1/8/2020
3473,2581,Udemy,21.76,7,1/25/2023
3474,2583,edX,14.7,12,2/12/2020
3475,2584,edX,20.13,15,5/21/2021
3476,2585,Udemy,15.85,14,1/7/2024
3477,2587,edX,2.98,16,9/15/2023
3478,2588,Coursera,17.23,6,7/15/2020
3479,2589,Coursera,5.69,15,9/3/2022
3480,2590,Coursera,3.53,7,6/1/2021
3481,2594,edX,8.65,4,7/2/2024
3482,2595,LinkedIn Learning,1.95,12,9/25/2021
3483,2597,FutureLearn,11.81,7,6/13/2023
3484,2598,FutureLearn,23.15,1,11/17/2022
3485,2599,Coursera,15.14,12,10/19/2022
3486,2600,Udemy,13.73,16,10/1/2021
3487,2601,LinkedIn Learning,18.33,13,12/14/2023
3488,2602,Coursera,8.8,1,1/24/2023
3489,2604,Udemy,0.99,13,12/7/2024
3490,2605,Coursera,18.91,4,10/31/2022
3491,2608,edX,22.86,9,10/2/2020
3492,2609,LinkedIn Learning,21.74,6,2/2/2021
3493,2610,edX,15.79,11,6/21/2020
3494,2611,Coursera,19.23,7,3/29/2024
3495,2612,Udemy,18.55,1,11/14/2022
3496,2616,Udemy,4.96,11,9/8/2022
3497,2617,Coursera,12.95,16,3/15/2024
3498,2618,edX,15.7,2,3/13/2021
3499,2619,LinkedIn Learning,15.52,6,8/20/2023
3500,2621,Udemy,11.15,13,2/24/2023
3501,2622,Coursera,14.48,10,3/12/2023
3502,2623,edX,12.46,16,1/16/2020
3503,2624,Udemy,19.97,3,12/8/2022
3504,2625,Udemy,4.08,14,7/1/2020
3505,2629,LinkedIn Learning,20.15,4,4/12/2023
3506,2630,FutureLearn,1.17,3,2/28/2024
3507,2631,edX,24.95,7,1/16/2020
3508,2632,edX,18.85,10,9/6/2024
3509,2634,LinkedIn Learning,12.34,6,1/8/2020
3510,2635,FutureLearn,13.6,14,6/5/2021
3511,2636,FutureLearn,24.81,5,8/20/2021
3512,2637,edX,5.51,4,6/12/2022
3513,2639,LinkedIn Learning,0.91,13,10/26/2021
3514,2641,LinkedIn Learning,24.78,10,12/1/2024
3515,2642,edX,0.18,4,1/25/2021
3516,2644,Coursera,2,13,3/17/2024
3517,2645,Coursera,2.24,12,5/27/2022
3518,2646,Udemy,16.15,4,12/6/2023
3519,2647,Udemy,11.18,14,4/27/2024
3520,2648,LinkedIn Learning,15.22,1,12/11/2022
3521,2649,edX,17.07,1,12/4/2021
3522,2650,Coursera,4.38,2,7/19/2024
3523,2651,LinkedIn Learning,7.68,10,2/2/2021
3524,2653,FutureLearn,4.56,16,10/7/2024
3525,2654,Udemy,24.55,12,7/17/2022
3526,2656,FutureLearn,3.7,13,1/8/2024
3527,2659,edX,19.88,15,3/31/2020
3528,2662,LinkedIn Learning,12.86,15,6/5/2024
3529,2663,FutureLearn,15.08,2,1/5/2022
3530,2666,Coursera,12.73,8,8/23/2022
3531,2667,Coursera,6.91,3,5/5/2021
3532,2669,edX,6.54,3,6/5/2024
3533,2670,LinkedIn Learning,19.16,11,1/16/2021
3534,2671,LinkedIn Learning,10.93,6,12/8/2021
3535,2672,LinkedIn Learning,23.07,11,5/4/2023
3536,2674,FutureLearn,8.43,6,9/10/2023
3537,2676,edX,22.64,9,8/11/2020
3538,2677,Coursera,12.38,5,9/1/2022
3539,2679,LinkedIn Learning,10.83,15,6/19/2023
3540,2680,LinkedIn Learning,3.63,7,4/5/2021
3541,2682,LinkedIn Learning,12.85,12,11/23/2020
3542,2683,Coursera,6.67,13,6/9/2021
3543,2684,LinkedIn Learning,17.71,9,2/17/2020
3544,2685,Udemy,5.4,5,7/19/2021
3545,2686,edX,19.76,6,5/8/2021
3546,2688,FutureLearn,11.91,12,9/24/2023
3547,2690,FutureLearn,21.38,1,7/1/2021
3548,2691,Coursera,9.1,13,2/4/2024
3549,2695,FutureLearn,5.09,12,12/4/2020
3550,2696,Udemy,15.09,10,12/29/2022
3551,2697,Coursera,18.76,3,4/27/2022
3552,2698,LinkedIn Learning,21.39,4,7/4/2021
3553,2700,LinkedIn Learning,13.11,3,8/15/2024
3554,2705,FutureLearn,13.72,5,9/15/2023
3555,2706,LinkedIn Learning,9.45,13,12/26/2024
3556,2708,edX,0.42,5,10/12/2024
3557,2709,FutureLearn,12.66,7,4/16/2024
3558,2710,Coursera,14.52,12,2/5/2023
3559,2711,Coursera,8.43,11,3/4/2021
3560,2712,Coursera,6.28,8,2/5/2022
3561,2713,edX,19.8,15,6/29/2022
3562,2714,Udemy,17.47,9,11/6/2021
3563,2715,Coursera,0.09,15,6/6/2021
3564,2717,FutureLearn,0.27,1,6/20/2022
3565,2718,LinkedIn Learning,10.22,4,2/8/2022
3566,2722,Coursera,20.47,13,5/3/2024
3567,2723,edX,21.22,3,8/20/2020
3568,2724,Coursera,18.75,15,9/8/2021
3569,2725,LinkedIn Learning,11.21,2,2/5/2021
3570,2726,Udemy,23.34,8,12/17/2021
3571,2727,LinkedIn Learning,20.08,3,9/21/2020
3572,2730,LinkedIn Learning,19.97,12,5/1/2020
3573,2731,FutureLearn,21.59,16,1/1/2020
3574,2734,edX,0.3,8,11/13/2024
3575,2735,Udemy,17.49,15,6/1/2020
3576,2736,edX,3,11,11/30/2021
3577,2737,edX,18.39,14,7/24/2024
3578,2738,Udemy,4.85,9,8/29/2023
3579,2739,FutureLearn,12.83,8,1/15/2024
3580,2740,FutureLearn,22.13,3,1/15/2022
3581,2741,LinkedIn Learning,9.16,4,5/3/2024
3582,2742,Coursera,19.68,6,9/30/2024
3583,2743,LinkedIn Learning,22.58,9,6/23/2023
3584,2744,LinkedIn Learning,13.54,5,6/12/2024
3585,2746,edX,11.88,14,9/8/2023
3586,2748,edX,9.96,9,1/19/2022
3587,2750,Coursera,15.21,8,6/21/2021
3588,2751,edX,11.24,1,10/26/2021
3589,2753,Coursera,2.42,6,12/25/2022
3590,2754,edX,3.58,2,3/14/2023
3591,2755,Udemy,0.22,9,1/14/2023
3592,2756,Udemy,16.99,13,7/17/2022
3593,2757,edX,3.54,10,9/1/2024
3594,2758,Udemy,24.15,3,11/6/2022
3595,2759,edX,8.35,16,3/2/2024
3596,2761,Udemy,5.38,16,9/2/2020
3597,2762,Coursera,12.66,4,9/9/2020
3598,2763,Udemy,7.54,16,5/9/2022
3599,2764,FutureLearn,15.3,1,7/20/2023
3600,2765,LinkedIn Learning,14.7,3,6/28/2022
3601,2766,edX,7.86,12,7/19/2023
3602,2767,FutureLearn,6.71,15,9/18/2021
3603,2768,LinkedIn Learning,19.67,5,9/5/2021
3604,2769,FutureLearn,1.92,1,8/13/2023
3605,2771,Udemy,0.72,9,5/31/2022
3606,2772,LinkedIn Learning,24.27,2,6/18/2020
3607,2773,edX,5.6,16,11/15/2022
3608,2775,FutureLearn,18.21,8,7/29/2023
3609,2776,FutureLearn,18.5,12,7/12/2022
3610,2778,LinkedIn Learning,23.68,15,8/8/2024
3611,2779,edX,16.08,11,2/14/2020
3612,2785,Coursera,12.87,6,7/5/2020
3613,2787,Udemy,4.08,6,3/6/2023
3614,2788,Coursera,22.9,9,8/5/2023
3615,2790,edX,21.16,11,10/3/2020
3616,2793,edX,15.56,5,5/13/2022
3617,2795,Udemy,8.7,15,9/30/2021
3618,2798,edX,1.12,15,9/6/2024
3619,2799,edX,13.24,13,8/8/2022
3620,2800,LinkedIn Learning,12.66,4,10/29/2022
3621,2801,Udemy,3.12,6,7/27/2022
3622,2802,edX,4.47,12,5/11/2024
3623,2803,Coursera,20.01,1,10/11/2021
3624,2805,Coursera,14.86,10,12/30/2022
3625,2806,edX,0.76,3,4/30/2020
3626,2808,Coursera,16.87,7,11/16/2020
3627,2809,Udemy,0.33,6,7/17/2024
3628,2810,edX,6.71,7,5/31/2022
3629,2814,edX,16.86,5,8/25/2021
3630,2815,LinkedIn Learning,24.57,14,1/4/2021
3631,2816,FutureLearn,21.8,6,10/5/2024
3632,2817,Udemy,24.41,6,11/9/2021
3633,2818,edX,15.2,12,5/11/2023
3634,2819,edX,10.55,9,6/10/2021
3635,2820,Coursera,14.73,7,10/22/2020
3636,2821,LinkedIn Learning,21.68,7,3/15/2021
3637,2822,FutureLearn,22.13,2,8/20/2024
3638,2823,edX,8.15,9,4/9/2024
3639,2824,edX,23.3,8,7/17/2022
3640,2826,edX,17.09,15,8/8/2021
3641,2827,LinkedIn Learning,11.44,12,1/9/2022
3642,2830,Udemy,16.31,2,10/11/2020
3643,2831,edX,23.59,3,1/15/2020
3644,2832,FutureLearn,18.57,13,10/25/2024
3645,2833,Coursera,6.87,5,6/17/2020
3646,2834,edX,15.7,11,11/20/2021
3647,2841,edX,17.04,2,6/20/2020
3648,2842,Udemy,17.8,3,1/5/2024
3649,2844,Coursera,24.12,16,7/11/2024
3650,2846,edX,8.77,3,3/22/2023
3651,2847,edX,2.4,7,8/27/2022
3652,2848,Udemy,4.44,3,1/9/2020
3653,2849,LinkedIn Learning,9.07,10,9/13/2021
3654,2850,FutureLearn,5.65,5,9/15/2020
3655,2851,Coursera,7.53,13,7/31/2024
3656,2852,FutureLearn,12.91,3,9/1/2020
3657,2853,FutureLearn,18.03,16,5/18/2022
3658,2856,LinkedIn Learning,6.65,7,12/15/2024
3659,2857,edX,18.76,11,6/29/2023
3660,2858,edX,15.23,9,3/23/2023
3661,2859,edX,8.26,1,3/28/2024
3662,2860,FutureLearn,23.61,16,7/19/2022
3663,2861,LinkedIn Learning,7.42,6,1/25/2023
3664,2862,Coursera,9.75,10,3/13/2020
3665,2863,Coursera,16.32,7,3/28/2024
3666,2864,Udemy,9.69,7,6/13/2024
3667,2865,edX,1.24,9,6/9/2022
3668,2871,Coursera,23.98,12,10/30/2020
3669,2872,Coursera,24.9,2,3/24/2022
3670,2873,FutureLearn,9.94,12,3/15/2024
3671,2874,LinkedIn Learning,16.86,13,1/24/2020
3672,2875,FutureLearn,20.21,15,11/3/2022
3673,2876,LinkedIn Learning,7.66,16,4/14/2024
3674,2877,Udemy,18.12,10,8/14/2020
3675,2879,Coursera,21.13,5,1/2/2023
3676,2880,Udemy,9.75,2,11/22/2021
3677,2882,LinkedIn Learning,13.23,7,7/22/2022
3678,2883,Coursera,15.28,7,10/26/2021
3679,2884,Coursera,11.79,15,8/30/2020
3680,2886,Coursera,12.97,16,11/1/2023
3681,2889,Udemy,3.42,11,6/28/2022
3682,2894,LinkedIn Learning,5.51,9,4/21/2022
3683,2896,Coursera,2.94,2,7/12/2020
3684,2897,edX,18.36,4,9/24/2021
3685,2898,FutureLearn,14.22,8,11/20/2022
3686,2899,edX,7.81,11,2/26/2022
3687,2901,Coursera,19.41,16,6/4/2024
3688,2904,Coursera,3.92,14,6/9/2022
3689,2905,Coursera,3.82,9,3/5/2022
3690,2907,Udemy,15.55,7,3/6/2023
3691,2908,FutureLearn,12.16,1,9/20/2020
3692,2909,FutureLearn,13.04,8,4/22/2024
3693,2910,LinkedIn Learning,15.28,8,11/24/2023
3694,2911,FutureLearn,3.89,1,5/15/2020
3695,2912,Udemy,4.98,4,8/23/2024
3696,2913,Udemy,17.27,5,9/1/2024
3697,2914,LinkedIn Learning,3.37,13,10/11/2022
3698,2915,edX,12.96,11,3/30/2022
3699,2916,edX,0.14,15,1/17/2023
3700,2917,Coursera,16,6,4/16/2022
3701,2918,FutureLearn,12.66,3,8/22/2021
3702,2920,FutureLearn,1.87,13,6/6/2024
3703,2921,LinkedIn Learning,11.93,6,10/15/2023
3704,2922,LinkedIn Learning,17.37,4,8/27/2021
3705,2923,LinkedIn Learning,11.53,1,11/16/2020
3706,2924,Udemy,8.58,12,2/9/2021
3707,2925,FutureLearn,1.5,5,7/25/2020
3708,2926,Coursera,7.09,9,11/11/2024
3709,2927,FutureLearn,0.62,4,4/25/2022
3710,2928,FutureLearn,9.15,11,8/24/2023
3711,2929,FutureLearn,9.24,7,1/19/2024
3712,2930,LinkedIn Learning,10.87,9,4/20/2021
3713,2931,FutureLearn,0.7,8,7/2/2024
3714,2936,Coursera,19.64,16,4/28/2021
3715,2937,Coursera,19.66,8,12/8/2022
3716,2939,edX,8.02,3,4/9/2020
3717,2940,Coursera,20.27,9,7/22/2020
3718,2941,Coursera,4.78,15,8/25/2023
3719,2942,LinkedIn Learning,18.99,1,8/8/2023
3720,2944,LinkedIn Learning,8.98,15,7/26/2024
3721,2945,edX,16.33,6,5/7/2022
3722,2946,FutureLearn,1.36,6,8/29/2021
3723,2947,Udemy,6.38,3,8/31/2024
3724,2948,edX,6.08,1,8/2/2022
3725,2950,FutureLearn,21.01,9,9/1/2023
3726,2951,LinkedIn Learning,20.38,5,3/9/2020
3727,2953,Udemy,2.31,7,5/22/2020
3728,2955,Coursera,5.73,11,5/27/2024
3729,2956,Coursera,0.23,16,9/17/2023
3730,2959,FutureLearn,12.24,11,6/12/2021
3731,2962,edX,3.93,15,4/16/2024
3732,2963,edX,19.76,5,10/27/2023
3733,2964,edX,7.6,13,10/27/2021
3734,2965,LinkedIn Learning,9.01,9,6/27/2023
3735,2967,Udemy,19.15,14,10/14/2022
3736,2968,FutureLearn,9.68,16,11/6/2022
3737,2969,Udemy,7.22,7,5/6/2024
3738,2970,Udemy,22.31,9,4/28/2021
3739,2972,Coursera,22,9,5/26/2022
3740,2973,FutureLearn,20.84,15,6/3/2022
3741,2974,FutureLearn,11.3,2,7/17/2023
3742,2976,Udemy,2.97,2,8/20/2023
3743,2977,edX,13.09,12,5/26/2024
3744,2982,Udemy,12.81,8,10/9/2020
3745,2984,FutureLearn,20.81,12,7/9/2024
3746,2985,LinkedIn Learning,23.67,11,4/25/2021
3747,2986,Coursera,24.33,8,8/23/2022
3748,2988,Coursera,0.87,2,7/17/2024
3749,2991,Udemy,5.58,13,3/13/2024
3750,2994,LinkedIn Learning,22.36,4,11/22/2023
3751,2996,edX,18.64,1,7/25/2021
3752,2998,edX,3.08,13,12/22/2023
3753,2999,FutureLearn,4.22,4,2/11/2023
3754,3000,Udemy,22.27,2,1/25/2022
3755,3001,Coursera,23.49,12,1/17/2024
3756,3003,Udemy,12.87,1,8/21/2024
3757,3005,FutureLearn,5.76,9,10/2/2021
3758,3007,FutureLearn,5.45,14,9/27/2022
3759,3008,edX,7.67,1,2/10/2020
3760,3009,Coursera,0.72,14,7/15/2021
3761,3010,Coursera,10.82,8,2/28/2024
3762,3011,LinkedIn Learning,23.44,9,4/17/2022
3763,3013,LinkedIn Learning,0.91,14,12/29/2024
3764,3015,FutureLearn,12.85,1,2/3/2023
3765,3016,edX,17.53,2,2/17/2021
3766,3017,Coursera,20.7,11,4/16/2022
3767,3018,Udemy,2.97,8,5/26/2021
3768,3020,LinkedIn Learning,18.79,11,6/19/2020
3769,3022,edX,17.2,9,2/12/2022
3770,3026,Coursera,4.05,5,6/28/2020
3771,3027,LinkedIn Learning,8.95,4,9/20/2020
3772,3029,Coursera,13.45,11,2/15/2022
3773,3030,Udemy,14.15,2,12/28/2022
3774,3031,Coursera,13.17,2,3/15/2020
3775,3033,Coursera,2.84,10,2/13/2022
3776,3034,Coursera,2.61,13,9/9/2023
3777,3036,edX,2.7,2,2/7/2024
3778,3038,edX,22.32,11,8/31/2024
3779,3039,FutureLearn,4.97,13,1/17/2020
3780,3042,Udemy,13.62,11,6/23/2024
3781,3043,LinkedIn Learning,23.64,13,3/8/2021
3782,3044,edX,0.46,14,10/8/2021
3783,3045,Coursera,15.48,8,3/24/2023
3784,3046,Coursera,6.16,5,9/8/2024
3785,3047,edX,1.57,1,3/10/2020
3786,3048,FutureLearn,4.81,7,11/27/2020
3787,3049,edX,7.16,1,1/23/2024
3788,3051,Udemy,0.07,4,5/16/2022
3789,3053,edX,1.65,6,6/12/2024
3790,3054,LinkedIn Learning,10.6,3,1/5/2024
3791,3056,Udemy,14.02,14,8/10/2021
3792,3057,FutureLearn,7.85,9,9/19/2021
3793,3058,LinkedIn Learning,7.87,15,12/18/2021
3794,3059,LinkedIn Learning,23.87,13,9/3/2024
3795,3060,Coursera,0.51,12,1/29/2020
3796,3061,edX,16.29,16,10/13/2023
3797,3064,edX,4.66,13,11/7/2021
3798,3065,Udemy,1.68,8,6/2/2022
3799,3066,FutureLearn,12.11,4,8/8/2021
3800,3068,Udemy,15.82,4,10/1/2021
3801,3069,edX,14.85,4,9/8/2022
3802,3070,edX,11.81,1,12/23/2022
3803,3071,FutureLearn,14.2,15,10/28/2023
3804,3072,Coursera,23.45,12,10/22/2023
3805,3075,Coursera,11.88,1,2/19/2022
3806,3076,LinkedIn Learning,14.47,10,5/19/2021
3807,3077,LinkedIn Learning,7.2,10,5/22/2022
3808,3078,Udemy,5.24,5,10/5/2023
3809,3079,Coursera,17.76,3,8/16/2021
3810,3081,edX,20.21,1,3/29/2021
3811,3082,Coursera,1.57,2,7/30/2021
3812,3085,FutureLearn,12.08,4,1/27/2020
3813,3086,LinkedIn Learning,1.02,5,9/23/2022
