St_ID,Exam_ID,Ques_ID,Student_Answer,Is_Correct
26393,806,562,B,1
26393,806,1116,D,1
26393,806,898,D,1
26393,806,825,A,1
26393,806,1058,D,0
6511,874,7,D,1
6511,874,211,A,1
6511,874,772,D,1
6511,874,662,C,1
6511,874,615,B,1
6511,874,174,C,0
6511,874,595,D,1
6511,874,761,C,1
6511,874,120,B,1
6511,874,166,A,0
6511,874,162,B,1
22264,594,165,D,0
22264,594,151,A,1
22264,594,706,C,0
22264,594,565,C,1
22264,594,1003,A,1
22264,594,127,D,1
22264,594,1,B,1
22264,594,989,A,1
22264,594,860,B,1
22264,594,140,A,1
22264,594,1077,C,1
2968,1151,476,D,1
2968,1151,323,A,1
2968,1151,674,A,1
2968,1151,36,A,1
2968,1151,1119,D,1
2968,1151,169,D,0
2968,1151,342,C,1
2968,1151,523,D,1
2968,1151,824,A,1
2968,1151,435,C,1
10701,343,347,D,1
10701,343,936,B,0
10701,343,1121,B,0
10701,343,142,C,0
10701,343,327,D,1
10701,343,96,D,1
10701,343,993,A,1
10701,343,214,A,1
10701,343,709,A,1
10701,343,944,B,1
10701,343,1092,A,1
38682,260,1077,A,1
38682,260,761,D,0
38682,260,915,A,1
38682,260,461,B,1
38682,260,432,B,1
38682,260,337,B,0
38682,260,293,D,1
38682,260,317,D,1
38682,260,318,C,1
38682,260,312,B,1
38682,260,479,B,1
481,1329,917,B,0
481,1329,691,A,1
481,1329,603,B,1
481,1329,1006,D,1
481,1329,316,B,1
481,1329,884,A,1
481,1329,705,C,1
481,1329,1049,C,1
481,1329,795,C,1
481,1329,634,C,1
481,1329,191,A,0
481,1329,121,C,0
10282,817,139,B,1
10282,817,279,A,1
10282,817,1139,C,1
10282,817,687,B,1
10282,817,457,C,1
10282,817,814,A,0
10282,817,1019,A,1
10282,817,258,A,0
10282,817,977,D,1
10282,817,234,A,1
20873,348,327,D,1
20873,348,377,B,1
20873,348,1091,D,1
20873,348,663,B,0
20873,348,53,B,1
20873,348,642,D,1
20873,348,658,A,1
20873,348,620,C,1
20873,348,539,A,0
20873,348,1023,B,1
2861,832,1022,A,0
2861,832,408,B,1
2861,832,950,B,0
2861,832,389,B,1
2861,832,664,B,1
2861,832,174,A,1
2861,832,323,B,1
2861,832,667,C,0
2861,832,1089,C,1
2861,832,914,C,0
2861,832,121,B,1
2861,832,1067,C,0
4343,893,1014,A,0
4343,893,929,C,0
4343,893,515,D,1
4343,893,783,A,1
4343,893,210,D,1
4343,893,129,B,1
4343,893,1025,A,1
4343,893,239,A,1
4343,893,415,B,1
4343,893,162,D,1
4343,893,1076,B,0
4343,893,1020,D,1
16303,42,624,B,1
16303,42,815,B,1
16303,42,549,A,0
16303,42,953,D,1
16303,42,1026,C,1
16303,42,752,D,1
16303,42,216,D,1
16303,42,861,D,1
16303,42,665,D,1
16303,42,706,D,1
16303,42,189,A,1
5727,412,405,D,0
5727,412,176,C,1
5727,412,426,A,1
5727,412,371,B,1
5727,412,316,B,0
5727,412,317,C,1
5727,412,165,D,1
5727,412,797,C,1
5727,412,970,D,0
40726,840,553,B,1
40726,840,30,D,1
40726,840,330,C,1
40726,840,817,D,1
40726,840,33,A,1
40726,840,201,D,0
40726,840,396,D,1
40726,840,29,A,1
40726,840,22,C,1
13369,596,238,C,1
13369,596,397,B,1
13369,596,205,D,1
13369,596,75,C,1
13369,596,176,A,1
13369,596,23,D,0
13369,596,1191,C,1
13369,596,127,C,1
13369,596,636,B,1
13369,596,134,D,1
13369,596,789,C,1
13369,596,586,D,0
3068,493,423,C,1
3068,493,802,C,0
3068,493,1094,A,0
3068,493,555,C,1
3068,493,410,B,0
3068,493,533,D,1
3068,493,916,C,1
3068,493,1004,D,1
3068,493,207,C,1
3068,493,399,D,0
3068,493,1107,A,0
14915,1324,414,C,1
14915,1324,589,A,1
14915,1324,910,A,1
14915,1324,463,D,1
14915,1324,996,D,0
14915,1324,932,B,0
14915,1324,417,A,1
14915,1324,904,B,0
14915,1324,1198,A,1
16618,1347,477,B,1
16618,1347,428,A,1
16618,1347,1138,C,1
16618,1347,497,C,1
16618,1347,950,A,1
16618,1347,432,B,0
16618,1347,709,A,1
16618,1347,4,D,1
16618,1347,871,D,1
16618,1347,1033,C,1
16618,1347,452,C,1
20044,870,480,C,1
20044,870,649,B,1
20044,870,749,C,1
20044,870,83,C,1
20044,870,169,A,1
20044,870,948,A,0
20044,870,757,B,1
20044,870,460,A,1
20044,870,481,B,1
20044,870,585,A,1
23738,1465,334,A,1
23738,1465,784,D,1
23738,1465,270,B,1
23738,1465,169,A,1
23738,1465,558,B,1
23738,1465,597,B,1
23738,1465,518,C,1
23738,1465,1057,D,1
23738,1465,852,B,1
23738,1465,802,A,1
23738,1465,241,C,1
6801,1451,660,C,1
6801,1451,198,D,1
6801,1451,23,A,1
6801,1451,597,D,1
6801,1451,546,B,1
6801,1451,470,D,1
6801,1451,282,A,1
6801,1451,979,B,0
6801,1451,1044,C,1
6801,1451,224,A,1
10364,256,1156,A,1
10364,256,458,B,1
10364,256,411,A,1
10364,256,503,D,1
10364,256,432,B,1
10364,256,713,A,0
10364,256,1067,A,1
10364,256,636,C,1
10364,256,391,B,1
10364,256,818,A,1
10364,256,150,C,1
10364,256,431,A,1
39763,477,552,B,1
39763,477,95,C,1
39763,477,433,C,1
39763,477,32,D,1
39763,477,363,C,1
39763,477,57,D,1
39763,477,536,B,1
39763,477,85,A,1
39763,477,781,A,0
26798,215,558,A,0
26798,215,718,B,1
26798,215,603,C,0
26798,215,932,D,1
26798,215,836,B,1
26798,215,545,C,0
26798,215,290,D,1
26798,215,696,D,1
26798,215,400,D,1
26798,215,668,B,0
7163,1449,350,C,1
7163,1449,1098,B,1
7163,1449,497,C,0
7163,1449,859,C,1
7163,1449,1065,C,0
7163,1449,897,C,1
7163,1449,1048,D,1
7163,1449,486,B,1
7163,1449,565,A,0
7163,1449,699,D,1
12390,371,893,B,1
12390,371,359,A,0
12390,371,490,C,1
12390,371,1188,A,1
12390,371,532,C,1
12390,371,157,A,1
12390,371,1103,D,1
12390,371,849,C,0
12390,371,181,A,1
12390,371,256,B,0
11338,824,665,B,1
11338,824,921,D,1
11338,824,982,A,1
11338,824,504,C,1
11338,824,1052,A,1
11338,824,794,B,0
11338,824,855,A,1
11338,824,23,B,0
11338,824,590,C,1
11338,824,1159,D,1
11338,824,935,D,1
9836,752,770,D,1
9836,752,1113,A,1
9836,752,25,D,1
9836,752,624,B,1
9836,752,407,D,1
9836,752,998,A,1
9836,752,893,B,1
9836,752,1186,C,1
9836,752,184,A,1
37301,1369,350,B,0
37301,1369,169,A,0
37301,1369,481,C,1
37301,1369,657,C,1
37301,1369,904,C,0
37301,1369,751,C,1
37301,1369,228,D,1
37301,1369,1095,A,1
37301,1369,224,C,1
37301,1369,305,C,1
37301,1369,436,D,1
8748,342,167,A,1
8748,342,350,D,1
8748,342,791,C,1
8748,342,149,B,1
8748,342,1115,D,1
8748,342,661,A,1
8748,342,524,C,0
8748,342,130,C,1
8748,342,845,B,1
8748,342,69,C,1
8748,342,585,D,0
22170,22,230,B,1
22170,22,196,C,1
22170,22,910,B,0
22170,22,1103,A,1
22170,22,254,C,1
22170,22,1051,D,0
22170,22,164,D,1
22170,22,181,D,1
22170,22,126,D,1
22170,22,390,C,1
13122,1408,633,B,1
13122,1408,63,A,1
13122,1408,473,A,1
13122,1408,1140,D,1
13122,1408,558,A,1
13122,1408,11,D,1
13122,1408,34,A,1
13122,1408,412,D,1
13122,1408,874,D,1
13122,1408,81,C,0
11329,1208,665,C,0
11329,1208,742,A,0
11329,1208,220,D,1
11329,1208,676,C,1
11329,1208,540,B,1
11329,1208,64,A,1
11329,1208,83,C,1
11329,1208,167,D,1
11329,1208,1104,A,1
11329,1208,114,A,0
8669,1458,233,D,1
8669,1458,755,B,1
8669,1458,851,A,0
8669,1458,954,A,1
8669,1458,550,D,0
8669,1458,855,A,1
8669,1458,818,A,0
8669,1458,614,B,1
8669,1458,427,A,1
8669,1458,1150,B,1
31451,714,657,D,1
31451,714,257,D,0
31451,714,287,A,0
31451,714,650,C,1
31451,714,248,D,1
31451,714,1134,A,1
31451,714,346,D,1
31451,714,944,C,0
31451,714,40,A,1
31451,714,235,B,1
31451,714,486,A,1
31451,714,465,A,0
7599,188,477,B,0
7599,188,1170,B,1
7599,188,136,B,0
7599,188,233,D,0
7599,188,49,A,1
7599,188,502,B,0
7599,188,945,C,1
7599,188,634,C,1
7599,188,344,C,1
7599,188,9,C,1
7599,188,615,D,1
7599,188,766,C,1
18880,16,994,C,1
18880,16,447,D,1
18880,16,70,C,1
18880,16,7,A,1
18880,16,486,B,1
18880,16,707,A,1
18880,16,683,B,0
18880,16,550,D,1
18880,16,183,D,1
18880,16,1103,C,1
18880,16,688,A,1
17832,11,860,A,1
17832,11,827,C,0
17832,11,294,A,1
17832,11,671,B,1
17832,11,1143,D,1
17832,11,815,D,1
17832,11,1025,D,1
17832,11,1159,D,0
17832,11,11,A,1
40439,1265,874,D,0
40439,1265,1006,A,1
40439,1265,437,C,0
40439,1265,48,C,1
40439,1265,1000,C,1
40439,1265,715,C,0
40439,1265,869,B,0
40439,1265,139,D,1
40439,1265,53,A,1
40439,1265,426,A,1
9610,1109,770,D,1
9610,1109,1115,D,1
9610,1109,582,A,1
9610,1109,704,B,0
9610,1109,462,D,0
9610,1109,1087,B,1
9610,1109,347,A,0
9610,1109,266,C,0
9610,1109,974,A,0
10530,755,600,A,0
10530,755,186,D,1
10530,755,88,A,0
10530,755,373,B,1
10530,755,791,B,1
10530,755,1142,B,1
10530,755,1115,B,1
10530,755,735,D,0
10530,755,342,D,1
18013,771,924,C,1
18013,771,1149,D,0
18013,771,113,B,0
18013,771,715,C,1
18013,771,372,D,1
18013,771,832,B,1
18013,771,1117,B,1
18013,771,469,B,1
18013,771,590,D,1
18013,771,1087,C,1
18013,771,126,D,1
17292,1461,1123,B,1
17292,1461,521,C,0
17292,1461,1051,B,1
17292,1461,480,A,1
17292,1461,367,A,0
17292,1461,130,B,0
17292,1461,710,C,1
17292,1461,549,C,0
17292,1461,620,D,1
780,816,551,D,1
780,816,416,B,0
780,816,597,A,1
780,816,332,C,1
780,816,220,B,1
780,816,1041,D,1
780,816,973,C,1
780,816,970,A,0
780,816,354,D,1
780,816,346,D,1
780,816,547,C,1
31365,478,953,A,0
31365,478,1186,D,0
31365,478,505,B,1
31365,478,710,C,1
31365,478,173,D,1
31365,478,195,B,1
31365,478,316,B,1
31365,478,608,C,0
31365,478,817,A,1
6055,869,648,B,1
6055,869,684,B,1
6055,869,728,A,0
6055,869,1159,C,1
6055,869,409,A,1
6055,869,213,A,1
6055,869,568,D,0
6055,869,878,C,1
6055,869,961,D,1
6055,869,461,B,1
22200,1131,48,C,1
22200,1131,14,A,1
22200,1131,1084,A,1
22200,1131,228,D,1
22200,1131,1064,A,0
22200,1131,432,A,1
22200,1131,433,C,0
22200,1131,752,B,1
22200,1131,33,C,1
31155,1290,735,D,1
31155,1290,530,A,1
31155,1290,861,A,1
31155,1290,732,B,1
31155,1290,1074,D,1
31155,1290,605,B,1
31155,1290,826,A,1
31155,1290,840,A,0
31155,1290,997,B,1
3764,1466,1165,C,0
3764,1466,639,D,0
3764,1466,830,C,1
3764,1466,809,D,1
3764,1466,1003,D,0
3764,1466,290,C,1
3764,1466,181,C,1
3764,1466,148,D,0
3764,1466,711,C,1
28737,1260,593,C,0
28737,1260,654,B,0
28737,1260,432,C,0
28737,1260,1162,D,1
28737,1260,475,A,1
28737,1260,63,C,1
28737,1260,894,C,1
28737,1260,179,A,1
28737,1260,555,C,1
28737,1260,526,C,0
28737,1260,946,D,1
28737,1260,180,A,1
38242,4,594,D,1
38242,4,332,B,1
38242,4,41,D,1
38242,4,326,C,1
38242,4,701,D,1
38242,4,338,B,1
38242,4,1181,B,0
38242,4,719,D,1
38242,4,896,C,0
20052,894,305,B,1
20052,894,107,C,1
20052,894,541,B,1
20052,894,339,B,0
20052,894,646,D,0
20052,894,429,A,1
20052,894,327,D,0
20052,894,1100,C,1
20052,894,1159,C,1
20052,894,978,C,1
20052,894,1170,B,0
16742,1408,633,A,1
16742,1408,63,B,0
16742,1408,473,A,1
16742,1408,1140,B,1
16742,1408,558,A,0
16742,1408,11,A,1
16742,1408,34,B,1
16742,1408,412,C,1
16742,1408,874,D,1
16742,1408,81,B,1
30189,1117,940,B,1
30189,1117,933,D,1
30189,1117,226,C,0
30189,1117,438,A,0
30189,1117,881,D,1
30189,1117,517,A,1
30189,1117,407,C,0
30189,1117,748,A,0
30189,1117,77,B,1
26027,320,483,B,1
26027,320,576,B,1
26027,320,300,A,1
26027,320,1161,D,1
26027,320,496,A,1
26027,320,1142,C,1
26027,320,675,D,1
26027,320,223,D,1
26027,320,924,C,1
26027,320,410,D,1
26027,320,40,C,1
23236,688,1029,C,1
23236,688,1027,D,1
23236,688,13,D,1
23236,688,539,D,1
23236,688,1175,C,0
23236,688,987,D,1
23236,688,392,D,0
23236,688,65,D,1
23236,688,645,B,1
23236,688,288,C,1
1809,638,1112,D,1
1809,638,263,D,0
1809,638,131,B,1
1809,638,9,D,1
1809,638,654,A,1
1809,638,183,C,1
1809,638,858,B,1
1809,638,232,C,0
1809,638,1079,A,1
1809,638,872,B,1
1809,638,386,D,0
40037,282,985,C,1
40037,282,276,A,0
40037,282,1119,A,0
40037,282,954,B,1
40037,282,889,B,0
40037,282,117,D,0
40037,282,457,A,1
40037,282,941,B,1
40037,282,40,B,0
40037,282,118,C,1
38460,1084,276,B,1
38460,1084,87,C,1
38460,1084,1092,D,1
38460,1084,766,A,1
38460,1084,30,B,1
38460,1084,539,B,0
38460,1084,305,C,1
38460,1084,1198,A,1
38460,1084,813,A,1
38460,1084,1007,B,1
14862,71,953,B,0
14862,71,948,B,1
14862,71,480,C,0
14862,71,923,B,0
14862,71,952,C,0
14862,71,110,C,0
14862,71,900,C,1
14862,71,112,C,1
14862,71,784,A,1
14862,71,1164,D,1
12522,1269,697,A,0
12522,1269,567,B,1
12522,1269,664,A,1
12522,1269,136,C,1
12522,1269,34,A,0
12522,1269,332,A,1
12522,1269,931,D,1
12522,1269,1173,A,1
12522,1269,157,A,1
12522,1269,11,A,1
12522,1269,890,B,1
12522,1269,876,B,1
16692,359,728,B,1
16692,359,7,B,1
16692,359,130,D,1
16692,359,422,B,1
16692,359,1191,A,1
16692,359,535,C,1
16692,359,984,B,1
16692,359,1079,D,1
16692,359,390,D,1
16692,359,974,B,1
16692,359,515,C,1
42110,109,507,D,1
42110,109,775,C,1
42110,109,1170,A,1
42110,109,146,C,1
42110,109,155,A,0
42110,109,64,B,1
42110,109,101,C,1
42110,109,718,C,0
42110,109,1115,B,0
42110,109,776,C,1
26278,1211,1176,D,1
26278,1211,904,C,0
26278,1211,1021,C,1
26278,1211,653,A,1
26278,1211,772,A,1
26278,1211,500,C,1
26278,1211,510,D,1
26278,1211,932,C,1
26278,1211,898,C,1
12785,1476,18,C,0
12785,1476,815,A,1
12785,1476,482,A,1
12785,1476,489,D,1
12785,1476,441,B,1
12785,1476,233,A,1
12785,1476,503,A,1
12785,1476,137,A,0
12785,1476,909,C,1
12785,1476,400,B,0
12785,1476,1147,A,1
12785,1476,675,B,0
39303,545,267,C,1
39303,545,1106,A,1
39303,545,761,C,0
39303,545,345,B,1
39303,545,1055,B,1
39303,545,987,D,1
39303,545,131,A,1
39303,545,513,B,0
39303,545,884,B,0
39303,545,662,A,1
39303,545,1115,C,0
39303,545,1155,B,0
28691,451,29,D,1
28691,451,1171,D,1
28691,451,745,A,1
28691,451,311,C,0
28691,451,1107,A,1
28691,451,102,A,1
28691,451,953,D,0
28691,451,989,C,1
28691,451,559,B,1
28691,451,557,A,1
12470,1131,48,C,1
12470,1131,14,C,1
12470,1131,1084,A,1
12470,1131,228,A,0
12470,1131,1064,B,0
12470,1131,432,B,1
12470,1131,433,A,1
12470,1131,752,D,1
12470,1131,33,C,1
2425,1101,670,D,1
2425,1101,160,B,1
2425,1101,643,D,1
2425,1101,498,C,0
2425,1101,419,C,0
2425,1101,867,C,1
2425,1101,1078,B,1
2425,1101,391,B,1
2425,1101,1125,B,1
5321,1311,52,A,0
5321,1311,49,B,0
5321,1311,712,B,1
5321,1311,659,D,1
5321,1311,559,B,1
5321,1311,526,B,1
5321,1311,131,B,1
5321,1311,953,B,0
5321,1311,1164,B,1
15998,479,897,D,1
15998,479,1040,C,0
15998,479,920,D,1
15998,479,47,C,1
15998,479,657,C,1
15998,479,883,B,1
15998,479,999,B,1
15998,479,529,B,1
15998,479,781,A,1
15998,479,825,A,0
15998,479,542,B,1
15998,479,1094,A,1
15336,1304,967,C,0
15336,1304,447,A,0
15336,1304,121,B,1
15336,1304,841,D,1
15336,1304,296,A,1
15336,1304,941,D,1
15336,1304,1005,A,1
15336,1304,545,C,0
15336,1304,771,C,1
15336,1304,131,C,0
15336,1304,509,D,1
24377,1099,707,C,1
24377,1099,490,D,1
24377,1099,18,A,1
24377,1099,157,D,1
24377,1099,1164,D,1
24377,1099,377,A,1
24377,1099,539,D,1
24377,1099,32,B,0
24377,1099,694,D,1
36281,1455,185,C,1
36281,1455,665,B,1
36281,1455,449,D,1
36281,1455,158,A,0
36281,1455,830,A,0
36281,1455,1189,C,0
36281,1455,857,D,0
36281,1455,729,B,1
36281,1455,101,D,0
36281,1455,229,C,1
30967,262,552,C,0
30967,262,228,D,1
30967,262,763,A,1
30967,262,671,C,1
30967,262,708,C,0
30967,262,744,D,1
30967,262,154,B,1
30967,262,698,D,1
30967,262,631,C,1
16569,1101,670,A,1
16569,1101,160,C,1
16569,1101,643,B,0
16569,1101,498,B,1
16569,1101,419,B,0
16569,1101,867,A,1
16569,1101,1078,B,0
16569,1101,391,A,1
16569,1101,1125,B,1
21154,1185,967,B,1
21154,1185,728,B,1
21154,1185,924,D,1
21154,1185,1115,A,0
21154,1185,726,A,0
21154,1185,771,A,1
21154,1185,20,D,1
21154,1185,334,A,1
21154,1185,378,D,0
21154,1185,753,D,1
21154,1185,27,C,1
7478,468,840,D,1
7478,468,392,D,1
7478,468,631,A,1
7478,468,126,C,1
7478,468,445,C,0
7478,468,146,B,0
7478,468,701,A,1
7478,468,194,C,0
7478,468,740,C,0
7478,468,227,B,1
38854,1034,1164,D,1
38854,1034,527,C,1
38854,1034,102,D,1
38854,1034,1085,B,1
38854,1034,99,A,0
38854,1034,985,C,1
38854,1034,1005,A,1
38854,1034,658,C,1
38854,1034,487,B,1
22281,1145,124,B,1
22281,1145,1087,C,0
22281,1145,869,C,1
22281,1145,1133,B,0
22281,1145,811,C,1
22281,1145,718,B,1
22281,1145,857,D,1
22281,1145,31,D,1
22281,1145,1085,D,1
22281,1145,1090,D,1
22281,1145,971,D,0
40729,313,844,B,1
40729,313,295,B,1
40729,313,1103,C,1
40729,313,883,A,0
40729,313,267,D,1
40729,313,848,B,1
40729,313,679,C,0
40729,313,178,B,1
40729,313,857,A,1
4597,840,553,D,0
4597,840,30,A,1
4597,840,330,B,1
4597,840,817,A,0
4597,840,33,B,1
4597,840,201,D,0
4597,840,396,B,1
4597,840,29,D,1
4597,840,22,D,0
10205,570,854,B,0
10205,570,863,C,1
10205,570,1052,D,1
10205,570,613,D,0
10205,570,21,B,1
10205,570,1196,D,0
10205,570,1110,B,1
10205,570,718,D,1
10205,570,916,D,0
10205,570,430,C,1
10205,570,76,D,1
10205,570,708,A,1
10943,529,516,C,1
10943,529,354,C,1
10943,529,473,D,1
10943,529,729,D,1
10943,529,515,C,1
10943,529,1151,C,1
10943,529,1093,C,1
10943,529,493,A,1
10943,529,379,A,1
10943,529,752,A,1
25712,679,32,D,0
25712,679,148,D,1
25712,679,1096,D,0
25712,679,1154,A,1
25712,679,507,B,0
25712,679,943,C,1
25712,679,866,A,1
25712,679,259,A,1
25712,679,909,C,1
18299,1178,598,C,0
18299,1178,907,D,1
18299,1178,483,C,0
18299,1178,1169,A,1
18299,1178,976,D,1
18299,1178,827,B,0
18299,1178,667,A,0
18299,1178,289,B,1
18299,1178,772,C,1
18299,1178,473,D,1
37959,1297,651,C,1
37959,1297,848,A,0
37959,1297,546,D,0
37959,1297,431,A,1
37959,1297,1013,B,1
37959,1297,1068,C,0
37959,1297,125,B,1
37959,1297,580,B,1
37959,1297,234,C,0
37959,1297,860,D,0
37959,1297,314,B,0
37959,1297,1102,B,1
727,203,281,B,0
727,203,978,A,1
727,203,81,A,0
727,203,476,A,1
727,203,179,C,0
727,203,955,D,1
727,203,642,A,1
727,203,748,A,0
727,203,817,C,1
727,203,143,A,0
727,203,699,C,1
727,203,526,A,1
1742,496,570,C,1
1742,496,1171,C,1
1742,496,669,B,1
1742,496,567,A,1
1742,496,453,B,1
1742,496,555,B,1
1742,496,88,C,1
1742,496,1066,B,1
1742,496,294,A,1
1742,496,870,D,0
1742,496,1027,D,1
23145,16,994,B,0
23145,16,447,B,1
23145,16,70,B,1
23145,16,7,A,1
23145,16,486,B,1
23145,16,707,C,1
23145,16,683,A,1
23145,16,550,D,0
23145,16,183,C,1
23145,16,1103,B,1
23145,16,688,D,0
34273,775,340,B,0
34273,775,406,B,0
34273,775,869,B,1
34273,775,520,C,1
34273,775,478,B,1
34273,775,1033,A,1
34273,775,619,D,1
34273,775,828,A,1
34273,775,1019,B,1
34273,775,98,C,0
5651,963,484,A,1
5651,963,257,A,1
5651,963,31,C,1
5651,963,747,B,0
5651,963,806,B,1
5651,963,787,D,1
5651,963,1121,C,0
5651,963,1110,D,1
5651,963,378,B,1
5651,963,930,B,1
8932,578,825,D,0
8932,578,400,B,1
8932,578,941,A,1
8932,578,949,D,1
8932,578,110,C,1
8932,578,340,C,0
8932,578,530,A,1
8932,578,205,A,1
8932,578,710,B,1
8932,578,141,A,1
8932,578,731,D,1
9172,1133,133,C,1
9172,1133,976,C,1
9172,1133,117,D,0
9172,1133,160,C,1
9172,1133,584,C,1
9172,1133,490,C,1
9172,1133,139,C,1
9172,1133,1186,D,1
9172,1133,208,B,1
18003,648,616,C,0
18003,648,16,C,0
18003,648,1039,A,1
18003,648,559,A,1
18003,648,1146,B,1
18003,648,1120,C,1
18003,648,1193,B,1
18003,648,439,C,1
18003,648,258,A,1
1237,1169,274,A,1
1237,1169,461,A,0
1237,1169,960,D,1
1237,1169,489,B,1
1237,1169,1162,A,0
1237,1169,904,A,0
1237,1169,701,A,0
1237,1169,1064,B,0
1237,1169,309,C,1
1237,1169,860,B,1
1237,1169,633,D,0
1237,1169,291,A,0
1372,1071,12,C,0
1372,1071,733,D,1
1372,1071,783,A,1
1372,1071,22,C,1
1372,1071,719,A,0
1372,1071,755,D,1
1372,1071,1162,B,1
1372,1071,207,D,1
1372,1071,485,A,1
23090,855,655,D,0
23090,855,438,D,1
23090,855,847,D,1
23090,855,164,A,0
23090,855,580,B,1
23090,855,487,B,0
23090,855,970,A,1
23090,855,477,A,1
23090,855,462,D,1
23090,855,908,A,1
23090,855,635,C,0
29483,977,153,C,1
29483,977,463,A,0
29483,977,78,C,0
29483,977,971,C,1
29483,977,613,C,0
29483,977,994,C,1
29483,977,528,A,0
29483,977,403,D,1
29483,977,216,B,1
22911,410,890,B,0
22911,410,643,B,0
22911,410,425,D,1
22911,410,898,C,1
22911,410,817,B,0
22911,410,944,A,1
22911,410,246,D,1
22911,410,101,B,1
22911,410,866,D,1
22911,410,707,A,0
22911,410,908,A,1
18316,1222,1090,A,1
18316,1222,45,D,1
18316,1222,1105,C,1
18316,1222,1076,C,1
18316,1222,726,D,1
18316,1222,1102,B,0
18316,1222,189,D,0
18316,1222,137,C,1
18316,1222,272,D,0
6988,661,562,B,0
6988,661,463,D,1
6988,661,828,C,1
6988,661,335,C,1
6988,661,987,D,1
6988,661,641,B,0
6988,661,51,D,1
6988,661,70,B,1
6988,661,1002,B,1
6988,661,1200,C,1
41464,50,107,A,1
41464,50,555,C,1
41464,50,251,A,1
41464,50,69,D,1
41464,50,300,A,1
41464,50,975,B,1
41464,50,984,B,1
41464,50,748,B,1
41464,50,674,A,1
41464,50,709,B,0
41464,50,1058,C,1
41464,50,945,B,1
11138,661,562,B,1
11138,661,463,C,0
11138,661,828,B,0
11138,661,335,C,1
11138,661,987,D,1
11138,661,641,C,0
11138,661,51,C,1
11138,661,70,B,1
11138,661,1002,D,1
11138,661,1200,B,1
1334,1027,1011,B,1
1334,1027,1048,C,1
1334,1027,728,A,1
1334,1027,283,C,1
1334,1027,784,A,1
1334,1027,580,A,1
1334,1027,375,C,0
1334,1027,795,D,0
1334,1027,1173,C,1
1334,1027,268,A,1
1334,1027,386,C,1
1334,1027,466,D,1
34269,27,1165,B,1
34269,27,180,D,1
34269,27,844,B,1
34269,27,615,B,1
34269,27,683,D,1
34269,27,2,A,1
34269,27,732,C,0
34269,27,3,A,1
34269,27,770,C,0
34269,27,395,D,1
34269,27,766,D,1
34269,27,1080,D,1
2573,883,415,B,0
2573,883,955,A,1
2573,883,501,D,1
2573,883,372,C,0
2573,883,734,C,1
2573,883,1131,B,1
2573,883,455,B,0
2573,883,720,C,1
2573,883,834,C,1
4103,927,884,D,1
4103,927,1144,B,1
4103,927,686,D,1
4103,927,763,A,1
4103,927,983,A,1
4103,927,1082,C,1
4103,927,897,A,1
4103,927,138,A,1
4103,927,571,C,1
4103,927,53,A,0
4103,927,331,A,0
4103,927,749,C,1
39355,492,1061,D,1
39355,492,588,B,0
39355,492,1047,D,0
39355,492,232,A,0
39355,492,190,D,0
39355,492,32,C,1
39355,492,1073,C,1
39355,492,793,D,1
39355,492,169,B,0
9767,472,258,D,1
9767,472,208,C,1
9767,472,45,B,1
9767,472,1102,A,1
9767,472,171,D,1
9767,472,583,C,1
9767,472,404,D,0
9767,472,644,D,1
9767,472,778,C,0
37176,285,237,B,1
37176,285,106,B,0
37176,285,135,C,1
37176,285,797,D,1
37176,285,1036,B,1
37176,285,99,B,1
37176,285,427,B,0
37176,285,620,C,0
37176,285,595,B,0
37176,285,652,A,1
11135,397,492,C,1
11135,397,1112,C,1
11135,397,420,C,1
11135,397,1095,B,1
11135,397,147,B,1
11135,397,1171,B,0
11135,397,187,A,1
11135,397,314,D,0
11135,397,1120,A,0
11135,397,266,A,1
11135,397,153,D,1
11135,397,281,C,1
30119,1080,602,A,1
30119,1080,959,B,1
30119,1080,428,B,0
30119,1080,185,C,1
30119,1080,347,D,1
30119,1080,502,A,1
30119,1080,748,B,1
30119,1080,501,A,1
30119,1080,316,A,1
30119,1080,1061,A,0
39641,1481,203,A,1
39641,1481,9,C,1
39641,1481,160,A,1
39641,1481,839,C,1
39641,1481,1128,D,1
39641,1481,323,C,1
39641,1481,377,B,1
39641,1481,942,C,1
39641,1481,30,B,1
39641,1481,666,C,0
39641,1481,439,D,1
29752,202,369,D,0
29752,202,58,B,0
29752,202,862,A,1
29752,202,594,D,1
29752,202,1041,B,1
29752,202,979,A,0
29752,202,690,D,1
29752,202,8,B,1
29752,202,492,C,1
29752,202,414,D,1
29752,202,1184,A,1
8425,260,1077,D,1
8425,260,761,D,1
8425,260,915,D,0
8425,260,461,D,1
8425,260,432,D,0
8425,260,337,D,1
8425,260,293,A,1
8425,260,317,C,1
8425,260,318,A,1
8425,260,312,B,1
8425,260,479,D,1
27309,1437,599,A,0
27309,1437,798,C,1
27309,1437,446,A,1
27309,1437,503,D,1
27309,1437,67,D,0
27309,1437,883,C,1
27309,1437,915,D,1
27309,1437,1045,A,1
27309,1437,624,D,1
27309,1437,391,B,0
27309,1437,401,C,1
14364,922,311,D,1
14364,922,393,B,1
14364,922,757,C,1
14364,922,1102,D,1
14364,922,97,C,1
14364,922,41,D,1
14364,922,1098,B,1
14364,922,1071,A,1
14364,922,695,B,1
14364,922,983,C,1
12916,1062,596,A,1
12916,1062,603,D,1
